"STOTUNIT","APRACE","CONTROL","SEQUENCE.x","month","HCITY","ARELATE2","HHMTYPE","SAPPTAM","TSEX.x","THHEGAI","TPEGAI","THIGHEDU","TCURTENR","ALGNCUR","AELNG1","DPMTEXP","AMOVERS","age","ALEASETP","ACAROWN","w2012pc_Ad","b2012pc_Ad","a2012pc_Ad","hisp2012pc_Ad","logAdPrice","SAVLBAD","HZIP","HSITEAD","zip_Ad"
1,"4","TP-SA-0701-1",1,9,"Tarpon Springs",2,1,2,1,"2","1","9",2,3,5,"3","9",27,"1","1",0.929716399506782,0.00739827373612824,0.0419235511713933,0.0135635018495684,12.8046371316042,1,"34685","2625 Keystone Rd.",NA
2,"1","TP-SA-0701-1",1,9,"Tarpon Springs",2,1,2,1,"1","1","7",2,2,4,"2","3",30,"2","1",0.929716399506782,0.00739827373612824,0.0419235511713933,0.0135635018495684,12.8046371316042,1,"34685","2625 Keystone Rd.",NA
8,"1","TP-SA-0907-1",1,9,"Brandon",2,1,2,0,"-1","2","9",-1,2,4,"1","1",69,"1","1",0.710261569416499,0.164989939637827,0,0.0865191146881288,11.9183972397228,1,"33510","1055 Malletwood Dr.","""33510"""
3,"4","TP-SA-0907-1",1,9,"Brandon",2,1,2,0,"8","4","6",2,5,7,"1","2",49,"2","1",0.710261569416499,0.164989939637827,0,0.0865191146881288,11.9183972397228,1,"33510","1055 Malletwood Drive,","""33510"""
1,"4","TP-SA-1002-1",1,10,"Poprt Richey",2,1,1,1,"4","4","2",2,4,5,"2","3",24,"2","1",0.968314321926489,0.0215462610899873,0,0.0101394169835234,11.6868871754197,1,"","10683 Fallen Leaf Lane","""34668"""
2,"1","TP-SA-1002-1",1,10,"port Richey",2,1,2,1,"1","1","7",2,2,3,"2","2",30,"2","1",0.968314321926489,0.0215462610899873,0,0.0101394169835234,11.6868871754197,6,"","10683 Fallen Leaf Lane","""34668"""
1,"4","TP-SA-1007-1",1,10,"riverview",2,1,2,1,"2","1","9",2,5,7,"3","3",27,"2","1",0.62143057886908,0.0905448732459114,0.0276442312122473,0.1959134646781,11.9823101527112,1,"33578","10132 post harvest","""33578"""
3,"1","TP-SA-1007-1",1,10,"Riverview",2,1,2,1,"1","1","7",2,2,5,"2","7",30,"2","1",0.62143057886908,0.0905448732459114,0.0276442312122473,0.1959134646781,11.9828728426339,1,"","10132 Port Harvest dr.","""33578"""
1,"4","TP-SA-1104-1",1,10,"Lutz",2,1,2,1,"4","4","2",2,3,7,"3","2",24,"2","1",0.782838983050847,0.0275423728813559,0.0286016949152542,0.161016949152542,12.0719753785432,1,"33558","4725 Corsage Dr","""33558"""
17,"1","TP-SA-1204-1",1,10,"Gulfport",2,1,1,0,"-1","2","9",-1,2,3,"1","3",69,"2","1",0.97427652733119,0,0,0.0257234726688103,13.4444483258478,1,"33707","5936 Seabird Dr. S.","""33707"""
6,"4","TP-SA-1204-1",1,10,"Gulfport",2,1,2,0,"8","4","6",2,5,5,"1","2",49,"2","1",0.97427652733119,0,0,0.0257234726688103,13.4444483258478,1,"33707","5936 Seabird Drive,","""33707"""
2,"1","TP-SA-1305-1",1,10,"Seminole",2,1,1,0,"-1","2","9",-1,3,6,"1","1",69,"2","1",0.874514877102199,0,0.0711513583441138,0.0465717981888745,11.8494048444231,1,"33777","9160 108th Ave.","""33777"""
1,"4","TP-SA-1305-1",1,10,"Seminole",2,1,2,0,"8","4","6",2,2,4,"1","6",49,"2","1",0.874514877102199,0,0.0711513583441138,0.0465717981888745,11.8494048444231,1,"33777","9160 108th. Avenue,","""33777"""
4,"1","TP-SA-1404-1",1,11,"Valrico",2,1,1,0,"-1","2","9",-1,2,2,"3","9",69,"1","1",0.881401617250674,0.0215633423180593,0,0.0808625336927224,13.0710721882777,1,"33596","3010 Drakes Landing Ct.",NA
3,"4","TP-SA-1404-1",1,11,"Valrico",2,1,2,0,"8","4","6",2,3,5,"4","-1",49,"1","1",0.881401617250674,0.0215633423180593,0,0.0808625336927224,13.0710721882777,1,"33596","3010 Drakes Landing Court,",NA
0,"4","TP-SA-1404-1",2,11,"Valrico",2,1,2,0,"8","4","6",2,3,5,"4","-1",49,"1","1",0.881401617250674,0.0215633423180593,0,0.0808625336927224,13.0710721882777,6,"33596","3010 Drakes Landing Court,",NA
1,"1","TP-SA-1604-1",1,11,"Valrico",2,1,2,0,"-1","2","9",-1,3,4,"1","3",69,"1","1",0.85143570536829,0,0.0848938826466916,0.0499375780274657,12.5772947643691,1,"33596","2254 Eagle Bluff Dr.","""33596"""
2,"4","TP-SA-1604-1",1,11,"Valrico",2,1,2,0,"8","4","6",2,3,7,"1","2",49,"2","1",0.85143570536829,0,0.0848938826466916,0.0499375780274657,12.5772947643691,1,"33596","2254 Eagle Bluff Drive,","""33596"""
3,"1","TP-SA-1903-1",2,12,"Tampa",2,1,2,0,"-1","2","9",-1,2,4,"1","2",69,"2","1",0.717511623238856,0.0293910334202405,0,0.253097343340904,12.4680560682559,1,"33615","6722 Gateway Dr.","""33615"""
0,"1","TP-SA-1903-1",1,12,"Tampa",2,1,2,0,"-1","2","9",-1,2,4,"1","2",69,"2","1",0.717511623238856,0.0293910334202405,0,0.253097343340904,12.4680560682559,1,"33615","6722 Gateway Dr.","""33615"""
4,"4","TP-SA-1903-1",2,12,"Tampa",2,1,1,0,"8","4","6",2,4,5,"1","3",49,"2","1",0.717511623238856,0.0293910334202405,0,0.253097343340904,12.4680560682559,6,"33615","6722 Gateway Drive,","""33615"""
1,"4","TP-SA-1903-1",1,12,"Tampa",2,1,1,0,"8","4","6",2,4,5,"1","3",49,"2","1",0.717511623238856,0.0293910334202405,0,0.253097343340904,12.4680560682559,1,"33615","6722 Gateway Drive,","""33615"""
4,"4","TP-SA-1904-1",1,12,"Weekie Wachee",1,1,2,0,"8","4","6",2,4,7,"3","1",49,"2","1",0.863234089377552,0,0.027513226989166,0.0878306861577224,11.6082447356423,1,"34614","13054 Meadow Swallow Avenue,",NA
4,"1","TP-SA-1904-1",1,12,"Brooksville",1,1,2,0,"-1","3","9",1,2,3,"1","1",60,"2","1",0.863234089377552,0,0.027513226989166,0.0878306861577224,11.6082447356423,1,"34609","13054 Meadow Swallow Ave","""34613"""
7,"1","TP-SA-2001-1",1,12,"New Port Richey",1,3,1,0,"-1","2","9",-1,2,5,"1","2",69,"1","1",0.893967645692626,0,0,0.0935754225492339,11.9511868474935,1,"34655","9337 Palm Haven Court","""34655"""
4,"4","TP-SA-2001-1",1,12,"New Port Richey,",1,2,2,0,"8","4","6",2,5,7,"1","3",49,"1","1",0.893967645692626,0,0,0.0935754225492339,11.9511868474935,1,"34655","9337 Palm Haven Court,","""34655"""
13,"4","TP-SA-2003-1",1,1,"Land O Lakes",2,1,1,0,"8","4","6",2,5,6,"1","3",49,"2","1",0.732272338518314,0.0368098158003689,0.0632286848129706,0.167689160868347,12.9239148777019,1,"34638","3009 Lynnwood Court,",NA
11,"1","TP-SA-2003-1",1,12,"Brandon",2,1,2,0,"-1","3","9",1,2,4,"1","1",60,"1","1",0.807860262008734,0.027292576419214,0.0425764192139738,0.0534934497816594,12.2060776455177,3,"33511","3505 Gray Whetstone","""33511"""
5,"1","TP-SA-2601-1",1,1,"Valrico",2,1,2,0,"-1","2","9",-1,2,4,"1","1",69,"2","1",0.673431025584493,0.110924147280893,0.0147991548033559,0.186046517527902,11.9829353441964,1,"33596","1249 Lornewood Dr","""33596"""
1,"4","TP-SA-2601-1",1,1,"Valrico",2,1,2,0,"8","4","6",2,2,5,"1","1",49,"2","1",0.673431025584493,0.110924147280893,0.0147991548033559,0.186046517527902,12.043559598368,1,"33596","1249 Lornewood Drive,","""33596"""
4,"4","TP-SA-2603-1",1,1,"Land O Lakes",2,1,1,0,"8","4","6",2,4,7,"3","3",49,"2","1",0.732272338518314,0.0368098158003689,0.0632286848129706,0.167689160868347,12.9239148777019,1,"34638","3009 Lynnwood Court,",NA
4,"1","TP-SA-2603-1",1,1,"Tampa",2,1,2,0,"9","4","8",1,2,3,"2","2",51,"2","1",0.736677115987461,0.119122257053292,0.0438871473354232,0.100313479623824,12.9336236682635,1,"33624","14220 Banbury Way","""33624"""
4,"1","TP-SA-2603-1",1,1,"Odessa",2,1,2,0,"9","4","8",1,2,3,"2","2",51,"2","1",0.733573584329451,0.0128824478310138,0,0.170692433760933,12.8713371932914,1,"33556","16121 Carden Dr","""33556"""
4,"1","TP-SA-2603-1",1,1,"Land o Lakes",2,1,2,0,"9","4","8",1,2,3,"2","2",51,"2","1",0.732272338518314,0.0368098158003689,0.0632286848129706,0.167689160868347,12.9239148777019,1,"34648","3009 Lynwood Ct",NA
1,"1","TP-SA-2702-1",1,2,"St. Petersburg",2,1,2,0,"-1","2","9",-1,2,3,"1","1",69,"2","1",0.963791267305644,0,0.0149094781682641,0.0212992545260916,13.2861831604252,1,"33702","1059 Sable Ct. NE","""33702"""
3,"1","TP-SA-2702-1",2,2,"St. Petersburg",2,1,1,0,"-1","2","9",-1,2,3,"1","1",69,"2","1",0.963791267305644,0,0.0149094781682641,0.0212992545260916,13.2861831604252,6,"33702","1059 Sable Ct. NE","""33702"""
2,"4","TP-SA-2702-1",1,2,"St. Petersburg",2,1,2,0,"8","4","6",2,4,5,"1","8",49,"2","1",0.963791267305644,0,0.0149094781682641,0.0212992545260916,13.2861831604252,1,"33702","1059 Sable Court, NE","""33702"""
3,"4","TP-SA-2704-1",1,2,"Plant City",2,1,2,0,"8","4","6",2,4,5,"1","5",49,"2","1",0.48,0.06,0,0.46,11.6082447356423,1,"33563","122 Plum Street,",NA
3,"1","TP-SA-2709-1",1,2,"Tampa",1,4,1,0,"-1","2","9",-1,2,3,"1","2",69,"1","1",0.865771812080537,0.0805369127516778,0,0.0536912751677852,12.0257550794049,1,"33629","2611 Bayshore Blvd.","""33629"""
3,"4","TP-SA-2709-1",1,2,"Tampa",1,3,1,0,"8","4","6",2,5,5,"1","8",49,"2","1",0.865771812080537,0.0805369127516778,0,0.0536912751677852,12.0257550794049,1,"33629","2611 Bayshore Blvd.,","""33629"""
9,"4","TP-SA-2803-1",1,2,"Tampa",2,1,1,0,"8","4","6",2,5,5,"1","2",49,"2","1",0.832417582417582,0,0.115384615384615,0.0521978021978022,12.3883983689821,1,"33647","7220 Yardley Way,","""33647"""
7,"1","TP-SA-2803-1",1,2,"Tampa",2,1,2,0,"-1","3","9",1,2,3,"1","1",60,"2","1",0.832417582417582,0,0.115384615384615,0.0521978021978022,12.3883983689821,1,"33647","7220 Yardley Way","""33647"""
5,"4","TP-SA-2901-1",1,2,"St. Petersburg",2,1,2,0,"8","4","6",2,4,5,"3","8",49,"2","1",0.902222222222222,0.0296296296296296,0.0533333333333333,0.0148148148148148,12.4645872016781,1,"33713","4541 21st. Avenue, N","""33713"""
3,"1","TP-SA-2901-1",1,2,"st pete",2,1,1,0,"1","1","9",-1,2,3,"1","5",50,"1","1",0.902222222222222,0.0296296296296296,0.0533333333333333,0.0148148148148148,12.4645872016781,3,"33707","4541 21st ave. n.","""33713"""
7,"1","TP-SA-2905-1",2,2,"Holiday",2,1,2,0,"-1","2","9",-1,2,4,"1","2",69,"1","1",0.889087656529517,0.0268336314847943,0,0.0840787119856887,12.3454040604591,6,"","3315 Glenwood Cir.","""34691"""
NA,"1","TP-SA-2905-1",1,2,"Holiday",2,1,2,0,"-1","2","9",-1,2,4,"1","2",69,"1","1",0.889087656529517,0.0268336314847943,0,0.0840787119856887,12.3454040604591,6,"","3315 Glenwood Cir.","""34691"""
5,"4","TP-SA-2905-1",1,2,"Holiday",2,1,2,0,"8","4","6",2,2,2,"3","9",49,"1","1",0.889087656529517,0.0268336314847943,0,0.0840787119856887,12.3454040604591,1,"34691","3315 Glenwood Circle,","""34691"""
5,"4","TP-SA-3004-1",1,2,"Odessa",2,1,2,0,"8","4","6",2,4,4,"1","2",49,"2","1",0.810944357101548,0.021104903128823,0.0707634987260536,0.0918684018548766,12.6115410869661,1,"33556","15907 King James Court,","""33556"""
6,"1","TP-SA-3004-1",1,2,"odessa",2,1,2,0,"1","1","9",-1,2,3,"1","1",50,"2","1",0.810944357101548,0.021104903128823,0.0707634987260536,0.0918684018548766,12.6115410869661,1,"","15907 King James Court","""33556"""
3,"1","TP-SA-3005-1",2,1,"Tampa",2,4,1,0,"9","4","8",1,2,4,"1","1",51,"1","1",0.879227053140097,0.0434782608695652,0,0.0772946859903382,12.959846800845,6,"33602","1211 E Cumberland Ave",NA
1,"1","TP-SA-3005-1",1,2,"Tampa",2,4,2,0,"9","4","8",1,2,4,"1","1",51,"1","1",0.879227053140097,0.0434782608695652,0,0.0772946859903382,12.959846800845,1,"33602","1211 E Cumberland Ave",NA
5,"4","TP-SA-3102-1",1,3,"Plant City",2,1,2,0,"8","4","6",2,2,6,"1","1",49,"1","1",0.82792099247742,0,0,0.142076508943235,12.5241663118332,1,"33566","2901 Chukkar Court,","""33566"""
4,"1","TP-SA-3102-1",1,3,"Plant City",2,1,1,0,"9","4","8",1,2,3,"1","2",51,"2","1",0.82792099247742,0,0,0.142076508943235,14.8252919972244,1,"","2901 Chukkar Ct","""33566"""
1,"1","TP-SA-3201-1",1,3,"Tampa",2,1,1,0,"-1","2","9",-1,2,4,"1","3",69,"2","1",0.491591203104787,0.245795601552393,0.0323415265200517,0.197930142302717,12.8607414373459,1,"33647","8758 Ashworth Dr","""33647"""
3,"1","TP-SA-3201-1",2,3,"Tampa",2,1,2,0,"-1","2","9",-1,2,4,"1","3",69,"2","1",0.491591203104787,0.245795601552393,0.0323415265200517,0.197930142302717,12.8607414373459,6,"33647","8758 Ashworth Dr","""33647"""
13,"4","TP-SA-3201-1",1,3,"Tampa",1,1,1,0,"8","4","6",2,4,4,"1","1",49,"2","1",0.491591203104787,0.245795601552393,0.0323415265200517,0.197930142302717,12.8607414373459,1,"33647","8758 Ashworth Drive,","""33647"""
6,"1","TP-SA-3203-1",1,3,"Land O Lakes",2,1,1,0,"-1","3","9",1,2,3,"1","2",60,"1","1",0.747167041051193,0.0480251449858939,0.032142857372449,0.0821428577295918,11.9823101527112,6,"34638","10714 Weeping Elm Bnd",NA
NA,"1","TP-SA-3301-1",2,NA,"Zephyrhills",2,1,2,0,"-1","2","9",-1,3,3,"1","1",69,"2","1",0.906354515050167,0,0,0.0769230769230769,11.6518261670192,-1,"33541","3719 Allen Rd.","""33541"""
5,"1","TP-SA-3301-1",1,3,"Zephyrhills",2,1,1,0,"-1","2","9",-1,3,3,"1","1",69,"2","1",0.906354515050167,0,0,0.0769230769230769,11.6518261670192,1,"33541","3719 Allen Rd.","""33541"""
6,"1","TP-SA-3302-1",1,3,"Valrico",2,1,2,0,"-1","2","9",-1,2,3,"1","1",69,"2","1",0.85143570536829,0,0.0848938826466916,0.0499375780274657,12.3454040604591,1,"33596","1210 Moondale Ct","""33596"""
0,"1","TP-SA-3302-1",2,3,"Valrico",2,1,2,0,"-1","2","9",-1,2,3,"1","1",69,"2","1",0.85143570536829,0,0.0848938826466916,0.0499375780274657,12.3454040604591,-1,"33596","1210 Moondale Ct","""33596"""
4,"4","TP-SA-3302-1",1,3,"Valrico",2,1,1,0,"8","4","6",2,4,5,"1","2",49,"2","1",0.85143570536829,0,0.0848938826466916,0.0499375780274657,12.3454040604591,1,"33596","1210 Moondale Court,","""33596"""
8,"1","TP-SA-3305-1",1,3,"Tampa",2,1,2,0,"-1","3","9",1,2,3,"1","1",60,"2","1",0.229166779857911,0.0381143227562872,0.101382488946463,0.596774196298499,11.7360770162524,1,"33614","8020 Paddock Ave",NA
1,"4","TP-SA-3305-1",1,3,"Tampa",2,1,2,0,"-1","-1","11",2,4,5,"1","2",40,"2","1",0.520387364319917,0.0670389642414206,0,0.412573671438662,11.8844959179307,1,"33614","3006 W Patterson St","""33614"""
1,"4","TP-SA-3306-1",1,3,"Clearwater",3,1,1,0,"4","1","9",2,4,5,"1","2",55,"2","1",0.924271844660194,0,0,0.058252427184466,12.3414816493391,1,"33611","5220 Bayshore Blvd","""33611"""
2,"1","TP-SA-3307-1",1,3,"new Port Richey",2,1,2,0,"9","4","8",1,2,3,"1","1",51,"2","1",0.928692699490662,0.0254668930390492,0.0067911714770798,0.0390492359932088,12.2055775229772,1,"","3221 Ellington way","""34655"""
5,"4","TP-SA-3308-1",1,3,"Wesley Chapel",2,1,2,1,"6","5","9",2,4,6,"1","2",49,"2","1",0.762935089369708,0.0959548447789276,0.0432737535277516,0.0761994355597366,12.2060776455177,1,"33544","5627 Riva Ridge Dr.",NA
5,"4","TP-SA-3308-1",1,3,"Wesley Chapel",2,1,2,1,"6","5","9",2,4,6,"1","2",49,"2","1",0.497336183652839,0.0957672695338433,0.160344825651011,0.160344825651011,12.2500943156245,1,"33544","31045 Temple Stand Ave",NA
4,"1","TP-SA-3317-1",1,3,"Tampa",2,1,2,0,"-1","2","9",-1,2,4,"1","1",69,"2","1",0.755434782608696,0.0597826086956522,0.0815217391304348,0.103260869565217,12.6272503287163,1,"33647","5069 Southampton Cir","""33647"""
2,"4","TP-SA-3317-1",1,3,"Tampa",2,1,1,0,"9","-1","11",2,4,5,"1","2",55,"2","1",0.755434782608696,0.0597826086956522,0.0815217391304348,0.103260869565217,12.6272503287163,1,"33647","5069 Southampton Cir","""33647"""
4,"1","TP-SA-3406-1",1,3,"Riverview",2,1,1,0,"9","4","8",1,2,3,"1","1",51,"2","1",0.563988366511669,0.134189551600804,0.0518157674498153,0.220549164017163,12.0790968607331,1,"33579","12514 Belcroft Dr","""33579"""
5,"4","TP-SA-3508-1",1,3,"Spring Hill",2,1,1,0,"8","4","6",2,5,5,"1","2",49,"1","1",0.803031121289312,0.0305602723213642,0,0.154499154513564,12.0376599110475,1,"34608","5444 Ott Court,","""34608"""
7,"1","TP-SA-3508-1",1,4,"Spring Hill",2,1,2,0,"9","4","8",1,2,3,"1","3",51,"1","1",0.803031121289312,0.0305602723213642,0,0.154499154513564,12.0429711934579,1,"34607","5444 Ott Ct","""34608"""
0,"1","TP-SA-3513-1",2,3,"tampa",2,1,2,0,"1","1","9",-1,2,2,"1","1",50,"2","1",0.679900744416873,0.086848635235732,0,0.233250620347395,12.5741854272962,6,"33619","601 Drum Ct","""33613"""
1,"1","TP-SA-3513-1",1,3,"tampa",2,1,2,0,"1","1","9",-1,2,2,"1","1",50,"2","1",0.679900744416873,0.086848635235732,0,0.233250620347395,12.5741854272962,1,"33619","601 Drum Ct","""33613"""
1,"4","TP-SA-3513-1",1,3,"Tampa",2,1,2,0,"-1","-1","11",2,5,5,"1","3",40,"2","1",0.679900744416873,0.086848635235732,0,0.233250620347395,12.6048521211866,1,"","601 Drum Ct","""33613"""
7,"1","TP-SA-3515-1",1,3,"Spring Hill",2,1,2,0,"-1","2","9",-1,2,4,"1","2",69,"1","1",0.75591985428051,0,0,0.214936247723133,11.7360770162524,1,"34609","12347 Huron St","""34609"""
10,"4","TP-SA-3515-1",1,3,"Spring Hill",2,1,2,0,"8","4","6",2,4,5,"1","2",49,"1","1",0.75591985428051,0,0,0.214936247723133,11.5129354649202,1,"34609","12347 Huron Street,","""34609"""
3,"4","TP-SA-3518-1",1,3,"Largo",1,3,2,0,"8","4","6",2,4,5,"1","2",49,"2","1",0.927536231884058,0.0222965440356745,0.020066889632107,0.012263099219621,12.254867571593,1,"33774","11430 Shipwatch Lane,",NA
3,"1","TP-SA-3518-1",1,3,"Largo",2,4,2,0,"3","3","7",2,2,NA,"1","1",56,"2","1",0.927536231884058,0.0222965440356745,0.020066889632107,0.012263099219621,12.254867571593,1,"33774","11430 Shipwatch Lane",NA
4,"4","TP-SA-3704-1",1,4,"Temple Terrace",2,1,2,0,"8","4","6",2,4,5,"1","2",49,"2","1",0.764705882352941,0,0,0.163682864450128,12.3238601256211,1,"33617","226 Inverness Avenue,","""33617"""
4,"1","TP-SA-3704-1",1,4,"Tampa",2,1,2,0,"-1","3","9",1,2,4,"1","8",60,"2","1",0.764705882352941,0,0,0.163682864450128,12.3238601256211,1,"33617","226 Inverness Ave","""33617"""
1,"4","TP-SA-4001-1",1,5,"Lithia",1,3,1,0,"8","4","6",2,4,5,"1","3",49,"2","1",0.840701476471608,0.0169660684568986,0.0324351308734826,0.097804394633886,11.5885059239115,1,"33547","15979 Fishhawk View Drive,","""33547"""
2,"1","TP-SA-4001-1",1,5,"Lithia",1,3,1,0,"9","4","8",1,2,3,"1","2",51,"2","1",0.840701476471608,0.0169660684568986,0.0324351308734826,0.097804394633886,11.5885059239115,1,"33547","15979 Fiishhawk View Dr","""33547"""
1,"1","TP-SA-4510-1",1,6,"Dunedin",1,4,1,0,"-1","3","9",1,2,3,"1","2",60,"1","1",0.965561224489796,0.0204081632653061,0.014030612244898,0,11.5028852300758,1,"34698","2129 Elm St",NA
1,"4","TP-SA-4510-1",1,6,"Dunedin",1,4,1,0,"4","1","9",2,4,4,"1","1",55,"2","1",0.965561224489796,0.0204081632653061,0.014030612244898,0,11.5028852300758,1,"34698","2129 Elm Street",NA
5,"4","TP-SA-4603-1",1,6,"St. Petersburg",2,1,1,0,"8","4","6",2,4,3,"1","9",49,"2","1",0.801781158779121,0.0642023355047011,0.0661478608230253,0.0077821012732971,11.5028852300758,1,"33714","3920 29th. Street, N","""33714"""
3,"1","TP-SA-4606-1",1,6,"Tampa",2,1,2,0,"9","4","8",1,2,3,"1","1",51,"2","1",0.544792601032943,0.00436806124011636,0,0.450839337726941,11.7360770162524,1,"33614","2919 Idlewild Ave","""33614"""
2,"4","TP-SA-4612-1",1,6,"Lithia",2,1,1,0,"8","4","6",2,4,4,"1","1",49,"2","1",0.918759231905465,0.0369276218611521,0.0132939438700148,0.0310192023633678,12.2159784209353,6,"33547","5120 Sanderling Ridge Drive,","""33547"""
2,"4","TP-SA-4708-1",1,6,"Brandon",1,3,2,0,"8","4","6",2,4,6,"1","2",49,"1","1",0.62143057886908,0.0905448732459114,0.0276442312122473,0.1959134646781,11.8913002549548,1,"33511","2806 Santego Bay Court,","""33511"""
1,"4","TP-SA-4710-1",1,6,"St. Petersburg",2,1,1,0,"4","1","9",2,4,6,"1","1",55,"2","1",0.893034825870647,0.0360696517412935,0.0385572139303483,0.0323383084577114,11.9798054707799,6,"33710","6792 33rd Ave N",NA
1,"4","TP-SA-4710-1",1,6,"St. Petersburg",2,1,1,0,"4","1","9",2,4,6,"1","1",55,"2","1",0.893034825870647,0.0360696517412935,0.0385572139303483,0.0323383084577114,11.9798054707799,6,"33710","6792 33rd Ave N",NA
2,"4","TP-SA-4712-1",1,6,"Largo",2,1,2,0,"8","4","6",2,5,5,"1","5",49,"2","1",0.984917043740573,0.0150829562594268,0,0,12.75130259456,1,"33774","10484 138th. Street,","""33774"""
3,"1","TP-SA-4712-1",1,6,"Largo",2,1,1,0,"9","4","8",1,2,3,"1","1",51,"2","1",0.984917043740573,0.0150829562594268,0,0,12.75130259456,1,"33774","10484 138th St","""33774"""
1,"4","TP-SA-4713-1",1,7,"Spring Hill",2,1,1,1,"2","1","9",2,4,4,"2","1",27,"1","1",0.838414634146341,0.0503048780487805,0,0.111280487804878,11.7360770162524,1,"34609","13125 Jessica Drive","""34609"""
4,"1","TP-SA-4801-1",1,7,"Apollo Beach",2,1,2,0,"-1","3","9",1,2,3,"1","1",60,"1","1",0.730769230769231,0.0315934065934066,0.0151098901098901,0.222527472527473,10.913286842268,2,"33572","476 Florida N Cir","""33572"""
1,"4","TP-SA-4802-1",1,6,"Land O Lakes",2,1,1,1,"2","1","9",2,4,6,"2","3",27,"2","1",0.699554576347495,0.0068444107524986,0,0.260978678133339,12.6600135826954,1,"34639","5413 Swallow Dr",NA
5,"1","TP-SA-4807-1",1,6,"St Petersburg",1,3,2,0,"9","4","8",1,2,4,"1","2",51,"2","1",0.791182934971114,0.118620987304933,0.00980392149173395,0.0666666661437909,10.9682155307592,2,"33705","4734 Cobia Dr SE",NA
3,"1","TP-SA-5301-1",1,8,"Riverview",2,1,2,0,"-1","2","9",-1,2,4,"1","1",69,"2","1",0.408412948148579,0.266257642473637,0.0379894795255098,0.274108706114832,12.0747730463153,6,"33578","4416 Banyan Tree Pl.","""33578"""
2,"4","TP-SA-5301-1",1,8,"Riverview",2,1,1,0,"8","4","6",2,4,5,"1","3",49,"2","1",0.408412948148579,0.266257642473637,0.0379894795255098,0.274108706114832,12.091733049425,1,"33578","4416 Banyan Tree Place,","""33578"""
2,"4","TP-SA-5305-1",1,8,"Temple Terrace",2,3,1,0,"8","4","6",2,4,5,"1","3",49,"2","1",0.711318790307154,0.159483494741696,0.00939849615226977,0.109022555366329,12.3218135975523,1,"33637","11404 Marbella Terrace Street,","""33637"""
6,"1","TP-SA-5307-1",1,8,"Trinity",2,1,2,0,"-1","3","9",1,2,3,"1","1",60,"2","1",0.94743935309973,0,0.00539083557951483,0.0471698113207547,12.4564460756556,1,"34655","1342 Ketzal Dr - model","""34655"""
2,"4","TP-SA-5307-1",1,8,"Trinity",2,1,2,0,"6","4","9",2,4,4,"1","8",69,"2","1",0.94743935309973,0,0.00539083557951483,0.0471698113207547,12.5354843005196,6,"","1254 Ketzal Dr","""34655"""
2,"4","TP-SA-5307-1",1,8,"Trinity",2,1,2,0,"6","4","9",2,4,4,"1","8",69,"2","1",0.94743935309973,0,0.00539083557951483,0.0471698113207547,12.4564460756556,6,"","1342 Ketzal Dr","""34655"""
2,"4","TP-SA-5312-1",1,8,"Wesley Chapel",2,1,2,0,"4","1","9",2,4,4,"1","3",55,"2","1",0.455163043478261,0.168478260869565,0.14945652173913,0.226902173913043,12.5772947643691,1,"33544","27131 Palmetto Bend Drive",NA
5,"1","TP-SB-0102-1",1,8,"North Redington Beach",2,3,2,1,"3","3","6",1,2,2,"1","3",61,"2","1",0.945232615511816,0.0051206444040239,0.00402819745550171,0.0312185302801382,12.992256969959,1,"","139 Yacht Club Circle","""33708"""
NA,"2","TP-SB-0111-1",1,8,"Tampa",2,1,1,0,"4","4","10",2,2,2,"1","9",40,"2","1",0.741477272727273,0.0340909090909091,0.0426136363636364,0.181818181818182,12.4684407561441,1,"","702 Terra Mar Drive",NA
2,"1","TP-SB-0111-1",1,8,"Tampa",2,1,2,0,"3","3","7",2,2,2,"1","9",56,"2","1",0.883565979412684,0.0286477642284208,0.00954198438683644,0.0648854938304878,12.3238601256211,1,"33626","12320 Glenfield Ave.","""33626"""
2,"2","TP-SB-0119-1",1,8,"Brandon",2,1,1,1,"5","5","9",1,3,10,"4","1",65,"2","1",0.695749440715884,0.0178970917225951,0.0604026845637584,0.210290827740492,12.5947340251467,1,"","910 Belle Timbre Ave","""33511"""
4,"3","TP-SB-0119-1",1,8,"Brandon",2,1,2,1,"6","3","11",2,3,10,NA,"2",67,"2","1",0.695749440715884,0.0178970917225951,0.0604026845637584,0.210290827740492,12.5947340251467,1,"33511","910 Belle Timbre Ave","""33511"""
